,date,location,location_name,value
15710,2020-09-22,24,Maryland,36
15711,2020-10-04,32,Nevada,35
15712,2020-08-23,54,West Virginia,9
15713,2020-08-04,39,Ohio,73
15714,2020-07-19,48,Texas,748
15715,2020-09-14,55,Wisconsin,67
15716,2020-09-24,30,Montana,45
15717,2020-08-06,31,Nebraska,13
15718,2020-08-10,38,North Dakota,10
15719,2020-09-10,48,Texas,395
15720,2020-09-19,06,California,305
15721,2020-08-06,37,North Carolina,151
15722,2020-08-01,38,North Dakota,6
15723,2020-09-06,09,Connecticut,5
15724,2020-07-07,26,Michigan,0
15725,2020-08-05,37,North Carolina,139
15726,2020-07-19,20,Kansas,30
15727,2020-09-14,20,Kansas,43
15728,2020-08-20,44,Rhode Island,8
15729,2020-08-28,72,Puerto Rico,30
15730,2020-07-29,24,Maryland,64
15731,2020-08-24,41,Oregon,13
15732,2020-08-25,54,West Virginia,14
15733,2020-07-16,49,Utah,24
15734,2020-09-12,46,South Dakota,20
15735,2020-10-01,47,Tennessee,125
15736,2020-08-08,01,Alabama,75
15737,2020-05-05,44,Rhode Island,0
15738,2020-09-06,47,Tennessee,98
15739,2020-09-27,23,Maine,0
15740,2020-10-06,48,Texas,544
15741,2020-08-02,49,Utah,16
15742,2020-10-04,15,Hawaii,18
15743,2020-08-21,33,New Hampshire,29
15744,2020-09-23,32,Nevada,48
15745,2020-09-19,40,Oklahoma,105
15746,2020-09-26,35,New Mexico,23
15747,2020-09-15,72,Puerto Rico,21
15748,2020-08-24,28,Mississippi,94
15749,2020-07-10,13,Georgia,0
15750,2020-07-30,35,New Mexico,16
15751,2020-08-29,27,Minnesota,28
15752,2020-08-24,44,Rhode Island,5
15753,2020-08-25,47,Tennessee,128
15754,2020-08-10,42,Pennsylvania,81
15755,2020-08-21,45,South Carolina,93
15756,2020-10-04,72,Puerto Rico,42
15757,2020-09-14,01,Alabama,113
15758,2020-08-17,31,Nebraska,9
15759,2020-08-28,13,Georgia,231
15760,2020-08-05,29,Missouri,58
15761,2020-07-17,05,Arkansas,57
15762,2020-09-20,13,Georgia,177
15763,2020-09-30,51,Virginia,67
15764,2020-08-18,44,Rhode Island,10
15765,2020-10-04,29,Missouri,159
15766,2020-09-22,78,Virgin Islands,0
15767,2020-10-05,22,Louisiana,122
15768,2020-07-20,56,Wyoming,1
15769,2020-09-24,04,Arizona,59
15770,2020-07-24,35,New Mexico,17
15771,2020-07-31,42,Pennsylvania,98
15772,2020-08-20,08,Colorado,30
15773,2020-09-02,12,Florida,386
15774,2020-09-11,45,South Carolina,65
15775,2020-07-14,06,California,615
15776,2020-09-13,23,Maine,1
15777,2020-08-22,54,West Virginia,11
15778,2020-08-07,31,Nebraska,8
15779,2020-10-03,22,Louisiana,56
15780,2020-07-17,36,New York,55
15781,2020-08-28,46,South Dakota,17
15782,2020-08-18,04,Arizona,86
15783,2020-08-09,72,Puerto Rico,27
15784,2020-08-26,17,Illinois,127
15785,2020-07-27,13,Georgia,258
15786,2020-08-29,38,North Dakota,5
15787,2020-10-02,24,Maryland,46
15788,2020-08-07,20,Kansas,27
15789,2020-08-27,56,Wyoming,5
15790,2020-04-26,36,New York,1
15791,2020-08-23,12,Florida,434
15792,2020-08-19,42,Pennsylvania,65
15793,2020-07-28,19,Iowa,34
15794,2020-08-23,45,South Carolina,83
15795,2020-09-02,55,Wisconsin,73
15796,2020-08-21,16,Idaho,18
15797,2020-08-12,33,New Hampshire,3
15798,2020-09-22,02,Alaska,4
15799,2020-08-11,38,North Dakota,5
15800,2020-08-19,54,West Virginia,15
15801,2020-08-01,15,Hawaii,11
15802,2020-07-18,27,Minnesota,8
15803,2020-09-16,18,Indiana,70
15804,2020-09-08,50,Vermont,1
15805,2020-09-03,18,Indiana,65
15806,2020-09-18,18,Indiana,74
15807,2020-09-29,09,Connecticut,19
15808,2020-07-25,51,Virginia,55
15809,2020-08-16,31,Nebraska,11
15810,2020-08-06,19,Iowa,43
15811,2020-07-30,41,Oregon,8
15812,2020-10-06,72,Puerto Rico,55
15813,2020-09-09,54,West Virginia,13
15814,2020-08-02,38,North Dakota,7
15815,2020-07-28,37,North Carolina,129
15816,2020-08-13,05,Arkansas,98
15817,2020-08-04,42,Pennsylvania,84
15818,2020-09-18,56,Wyoming,5
15819,2020-05-31,44,Rhode Island,0
15820,2020-09-23,08,Colorado,38
15821,2020-09-12,39,Ohio,68
15822,2020-08-29,45,South Carolina,74
15823,2020-06-19,36,New York,0
15824,2020-08-07,50,Vermont,0
15825,2020-09-30,21,Kentucky,147
15826,2020-08-26,46,South Dakota,22
15827,2020-09-07,13,Georgia,182
15828,2020-09-19,78,Virgin Islands,0
15829,2020-07-29,32,Nevada,115
15830,2020-09-18,02,Alaska,7
15831,2020-08-25,20,Kansas,35
15832,2020-09-01,40,Oklahoma,87
15833,2020-08-13,54,West Virginia,7
15834,2020-08-26,34,New Jersey,31
15835,2020-09-09,25,Massachusetts,20
15836,2020-09-07,29,Missouri,67
15837,2020-06-10,28,Mississippi,0
15838,2020-08-25,34,New Jersey,33
15839,2020-10-03,31,Nebraska,27
15840,2020-08-10,47,Tennessee,130
15841,2020-08-03,36,New York,76
15842,2020-09-08,20,Kansas,43
15843,2020-09-30,05,Arkansas,75
15844,2020-09-29,42,Pennsylvania,84
15845,2020-10-06,36,New York,115
15846,2020-09-27,50,Vermont,0
15847,2020-10-07,22,Louisiana,87
15848,2020-09-05,41,Oregon,3
15849,2020-08-18,33,New Hampshire,29
15850,2020-07-21,20,Kansas,31
15851,2020-09-16,46,South Dakota,34
15852,2020-10-03,48,Texas,446
15853,2020-07-13,72,Puerto Rico,0
15854,2020-08-28,11,District of Columbia,7
15855,2020-08-15,45,South Carolina,92
15856,2020-09-04,32,Nevada,59
15857,2020-08-13,72,Puerto Rico,22
15858,2020-07-29,15,Hawaii,12
15859,2020-09-23,09,Connecticut,12
15860,2020-07-06,44,Rhode Island,0
15861,2020-10-01,15,Hawaii,17
15862,2020-08-13,45,South Carolina,114
15863,2020-07-20,41,Oregon,15
15864,2020-09-28,47,Tennessee,119
15865,2020-08-08,38,North Dakota,17
15866,2020-09-21,47,Tennessee,128
15867,2020-10-07,55,Wisconsin,175
15868,2020-04-21,44,Rhode Island,0
15869,2020-09-25,29,Missouri,127
15870,2020-07-22,04,Arizona,267
15871,2020-09-18,78,Virgin Islands,0
15872,2020-09-03,13,Georgia,241
15873,2020-09-29,23,Maine,3
15874,2020-07-21,34,New Jersey,25
15875,2020-08-14,08,Colorado,31
15876,2020-08-15,06,California,512
15877,2020-07-20,02,Alaska,4
15878,2020-08-02,16,Idaho,14
15879,2020-08-09,26,Michigan,48
15880,2020-10-05,04,Arizona,66
15881,2020-09-26,48,Texas,388
15882,2020-10-02,53,Washington,21
15883,2020-09-16,24,Maryland,53
15884,2020-07-18,22,Louisiana,149
15885,2020-08-23,06,California,445
15886,2020-10-02,21,Kentucky,143
15887,2020-07-17,72,Puerto Rico,1
15888,2020-09-05,08,Colorado,27
15889,2020-08-08,16,Idaho,13
15890,2020-08-10,04,Arizona,114
15891,2020-08-14,49,Utah,23
15892,2020-08-01,51,Virginia,49
15893,2020-10-03,11,District of Columbia,8
15894,2020-08-04,04,Arizona,125
15895,2020-05-19,44,Rhode Island,0
15896,2020-09-08,49,Utah,17
15897,2020-09-26,37,North Carolina,70
15898,2020-08-14,24,Maryland,64
15899,2020-09-11,12,Florida,328
15900,2020-07-14,18,Indiana,45
15901,2020-09-10,25,Massachusetts,20
15902,2020-08-27,39,Ohio,110
15903,2020-07-15,40,Oklahoma,54
15904,2020-07-22,41,Oregon,17
15905,2020-08-31,25,Massachusetts,20
15906,2020-08-09,48,Texas,598
15907,2020-09-13,51,Virginia,62
15908,2020-09-21,30,Montana,28
15909,2020-08-29,12,Florida,343
15910,2020-04-29,36,New York,0
15911,2020-07-16,02,Alaska,1
15912,2020-09-15,24,Maryland,50
15913,2020-09-20,02,Alaska,2
15914,2020-08-03,26,Michigan,36
15915,2020-09-06,39,Ohio,80
15916,2020-08-27,22,Louisiana,83
15917,2020-08-08,55,Wisconsin,78
15918,2020-09-28,15,Hawaii,10
15919,2020-08-15,30,Montana,20
15920,2020-07-20,37,North Carolina,107
15921,2020-09-22,37,North Carolina,112
15922,2020-08-27,24,Maryland,55
15923,2020-09-30,37,North Carolina,101
15924,2020-07-16,16,Idaho,18
15925,2020-07-16,46,South Dakota,16
15926,2020-09-02,32,Nevada,44
15927,2020-09-10,54,West Virginia,8
15928,2020-07-01,25,Massachusetts,0
15929,2020-07-29,50,Vermont,1
15930,2020-09-28,38,North Dakota,35
15931,2020-08-30,26,Michigan,58
15932,2020-08-15,17,Illinois,111
15933,2020-09-17,34,New Jersey,40
15934,2020-08-19,51,Virginia,56
15935,2020-09-25,09,Connecticut,8
15936,2020-08-17,55,Wisconsin,89
15937,2020-09-23,37,North Carolina,90
15938,2020-09-12,28,Mississippi,62
15939,2020-07-16,35,New Mexico,24
15940,2020-07-15,06,California,575
15941,2020-08-19,25,Massachusetts,13
15942,2020-08-19,29,Missouri,103
15943,2020-08-11,21,Kentucky,239
15944,2020-10-01,42,Pennsylvania,60
15945,2020-08-09,21,Kentucky,222
15946,2020-09-21,23,Maine,0
15947,2020-09-30,11,District of Columbia,16
15948,2020-08-11,49,Utah,17
15949,2020-07-22,32,Nevada,0
15950,2020-09-08,34,New Jersey,29
15951,2020-07-24,49,Utah,27
15952,2020-09-27,32,Nevada,27
15953,2020-08-25,51,Virginia,52
15954,2020-08-28,24,Maryland,45
15955,2020-09-27,20,Kansas,35
15956,2020-08-24,26,Michigan,64
15957,2020-07-30,26,Michigan,951
15958,2020-08-19,72,Puerto Rico,21
15959,2020-07-08,23,Maine,0
15960,2020-09-22,35,New Mexico,10
15961,2020-10-05,10,Delaware,14
15962,2020-07-15,23,Maine,0
15963,2020-09-26,41,Oregon,13
15964,2020-08-28,05,Arkansas,55
15965,2020-08-10,13,Georgia,214
15966,2020-10-01,20,Kansas,34
15967,2020-07-23,78,Virgin Islands,0
15968,2020-09-07,54,West Virginia,7
15969,2020-08-31,47,Tennessee,115
15970,2020-08-16,39,Ohio,93
15971,2020-08-26,56,Wyoming,5
15972,2020-07-10,28,Mississippi,0
15973,2020-07-23,15,Hawaii,4
15974,2020-08-26,51,Virginia,69
15975,2020-09-03,33,New Hampshire,4
15976,2020-09-05,51,Virginia,61
15977,2020-07-28,50,Vermont,0
15978,2020-07-19,39,Ohio,111
15979,2020-09-26,26,Michigan,39
15980,2020-05-13,44,Rhode Island,0
15981,2020-10-05,49,Utah,50
15982,2020-09-22,18,Indiana,59
15983,2020-08-01,35,New Mexico,16
15984,2020-07-25,23,Maine,4
15985,2020-09-01,19,Iowa,52
15986,2020-10-03,19,Iowa,57
15987,2020-09-15,11,District of Columbia,11
15988,2020-09-24,50,Vermont,0
15989,2020-07-15,15,Hawaii,2
15990,2020-08-22,25,Massachusetts,12
15991,2020-07-19,50,Vermont,11
15992,2020-09-26,53,Washington,23
15993,2020-08-16,19,Iowa,35
15994,2020-10-06,53,Washington,24
15995,2020-08-09,53,Washington,26
15996,2020-09-02,22,Louisiana,90
15997,2020-07-20,35,New Mexico,23
15998,2020-07-20,08,Colorado,43
15999,2020-09-28,21,Kentucky,167
16000,2020-09-21,15,Hawaii,16
16001,2020-07-18,55,Wisconsin,50
16002,2020-08-08,27,Minnesota,10
16003,2020-09-24,26,Michigan,49
16004,2020-09-27,01,Alabama,89
16005,2020-10-06,29,Missouri,167
16006,2020-08-11,29,Missouri,55
16007,2020-10-03,72,Puerto Rico,41
16008,2020-07-24,16,Idaho,17
16009,2020-10-03,55,Wisconsin,164
16010,2020-08-23,40,Oklahoma,84
16011,2020-08-13,25,Massachusetts,23
16012,2020-09-03,78,Virgin Islands,0
16013,2020-09-12,15,Hawaii,59
16014,2020-07-31,23,Maine,4
16015,2020-08-16,44,Rhode Island,4
16016,2020-08-19,11,District of Columbia,17
16017,2020-09-18,32,Nevada,44
16018,2020-09-20,08,Colorado,28
16019,2020-08-12,53,Washington,24
16020,2020-08-03,21,Kentucky,242
16021,2020-09-16,78,Virgin Islands,0
16022,2020-09-19,23,Maine,2
16023,2020-08-06,27,Minnesota,24
16024,2020-08-14,27,Minnesota,46
16025,2020-07-18,17,Illinois,83
16026,2020-09-25,01,Alabama,130
16027,2020-09-20,28,Mississippi,50
16028,2020-05-09,44,Rhode Island,0
16029,2020-08-03,53,Washington,29
16030,2020-07-24,11,District of Columbia,45
16031,2020-08-01,47,Tennessee,131
16032,2020-09-12,33,New Hampshire,1
16033,2020-09-08,33,New Hampshire,2
16034,2020-09-23,42,Pennsylvania,56
16035,2020-08-20,12,Florida,515
16036,2020-09-10,44,Rhode Island,3
16037,2020-08-25,23,Maine,0
16038,2020-08-18,10,Delaware,10
16039,2020-09-19,02,Alaska,7
16040,2020-09-18,30,Montana,23
16041,2020-08-26,41,Oregon,12
16042,2020-08-18,28,Mississippi,82
16043,2020-07-26,04,Arizona,222
16044,2020-09-13,35,New Mexico,6
16045,2020-07-05,26,Michigan,0
16046,2020-08-25,13,Georgia,231
16047,2020-08-20,24,Maryland,47
16048,2020-09-25,47,Tennessee,108
16049,2020-10-04,11,District of Columbia,11
16050,2020-08-13,29,Missouri,67
16051,2020-10-04,55,Wisconsin,170
16052,2020-09-15,26,Michigan,47
16053,2020-09-11,17,Illinois,114
16054,2020-08-22,36,New York,73
16055,2020-08-12,21,Kentucky,299
16056,2020-05-08,36,New York,0
16057,2020-10-05,16,Idaho,22
16058,2020-10-01,27,Minnesota,48
16059,2020-08-09,36,New York,66
16060,2020-08-24,10,Delaware,10
16061,2020-08-15,48,Texas,575
16062,2020-09-29,53,Washington,17
16063,2020-09-20,46,South Dakota,34
16064,2020-09-17,19,Iowa,47
16065,2020-08-31,05,Arkansas,53
16066,2020-07-26,39,Ohio,147
16067,2020-08-17,22,Louisiana,158
16068,2020-08-13,11,District of Columbia,15
16069,2020-09-03,31,Nebraska,13
16070,2020-09-16,13,Georgia,200
16071,2020-08-20,49,Utah,21
16072,2020-09-05,04,Arizona,62
16073,2020-09-20,26,Michigan,58
16074,2020-09-24,11,District of Columbia,10
16075,2020-09-27,05,Arkansas,56
16076,2020-08-03,51,Virginia,54
16077,2020-09-15,20,Kansas,45
16078,2020-08-02,56,Wyoming,7
16079,2020-08-16,28,Mississippi,83
16080,2020-09-19,44,Rhode Island,4
16081,2020-08-29,25,Massachusetts,12
16082,2020-08-23,48,Texas,430
16083,2020-09-15,47,Tennessee,108
16084,2020-10-05,39,Ohio,159
16085,2020-09-03,55,Wisconsin,65
16086,2020-09-11,31,Nebraska,18
16087,2020-08-22,19,Iowa,60
16088,2020-09-01,31,Nebraska,21
16089,2020-09-30,72,Puerto Rico,24
16090,2020-08-12,08,Colorado,33
16091,2020-08-24,48,Texas,515
16092,2020-09-09,01,Alabama,102
16093,2020-07-19,04,Arizona,142
16094,2020-08-24,31,Nebraska,17
16095,2020-08-17,32,Nevada,55
16096,2020-08-23,37,North Carolina,85
16097,2020-09-07,18,Indiana,161
16098,2020-09-05,17,Illinois,102
16099,2020-08-27,55,Wisconsin,73
16100,2020-05-01,44,Rhode Island,0
16101,2020-07-31,36,New York,74
16102,2020-09-19,20,Kansas,27
16103,2020-08-27,12,Florida,397
16104,2020-09-14,08,Colorado,27
16105,2020-09-23,41,Oregon,22
16106,2020-07-28,11,District of Columbia,9
16107,2020-07-27,32,Nevada,2
16108,2020-09-22,47,Tennessee,106
16109,2020-08-15,41,Oregon,23
16110,2020-08-30,50,Vermont,1
16111,2020-08-16,24,Maryland,57
16112,2020-08-04,46,South Dakota,7
16113,2020-09-25,15,Hawaii,16
16114,2020-09-18,50,Vermont,1
16115,2020-08-20,21,Kentucky,144
16116,2020-09-24,21,Kentucky,125
16117,2020-09-14,41,Oregon,17
16118,2020-08-21,01,Alabama,125
16119,2020-09-17,21,Kentucky,118
16120,2020-10-02,29,Missouri,136
16121,2020-09-10,28,Mississippi,70
16122,2020-09-08,05,Arkansas,56
16123,2020-08-19,36,New York,74
16124,2020-06-23,36,New York,0
16125,2020-09-21,34,New Jersey,25
16126,2020-08-10,78,Virgin Islands,0
16127,2020-08-29,33,New Hampshire,28
16128,2020-04-24,36,New York,0
16129,2020-06-26,36,New York,0
16130,2020-09-23,53,Washington,24
16131,2020-07-14,10,Delaware,1
16132,2020-07-17,42,Pennsylvania,39
16133,2020-09-06,15,Hawaii,61
16134,2020-07-25,09,Connecticut,8
16135,2020-08-28,33,New Hampshire,29
16136,2020-09-29,46,South Dakota,38
16137,2020-07-30,45,South Carolina,165
16138,2020-09-21,51,Virginia,48
16139,2020-07-27,01,Alabama,127
16140,2020-07-22,18,Indiana,17
16141,2020-08-09,47,Tennessee,138
16142,2020-08-29,10,Delaware,13
16143,2020-08-24,50,Vermont,1
16144,2020-07-17,37,North Carolina,91
16145,2020-09-18,25,Massachusetts,29
16146,2020-07-30,38,North Dakota,8
16147,2020-09-15,23,Maine,1
16148,2020-10-03,26,Michigan,69
16149,2020-09-26,40,Oklahoma,106
16150,2020-08-13,37,North Carolina,68
16151,2020-09-30,36,New York,132
16152,2020-09-19,47,Tennessee,85
16153,2020-10-02,56,Wyoming,13
16154,2020-08-25,24,Maryland,63
16155,2020-10-05,44,Rhode Island,13
16156,2020-08-07,25,Massachusetts,25
16157,2020-09-16,15,Hawaii,27
16158,2020-08-16,56,Wyoming,5
16159,2020-08-11,09,Connecticut,9
16160,2020-09-27,48,Texas,411
16161,2020-09-04,41,Oregon,9
16162,2020-08-19,09,Connecticut,14
16163,2020-08-26,31,Nebraska,15
16164,2020-09-18,06,California,323
16165,2020-08-16,11,District of Columbia,7
16166,2020-09-10,18,Indiana,129
16167,2020-08-30,25,Massachusetts,16
16168,2020-08-05,39,Ohio,63
16169,2020-08-06,39,Ohio,62
16170,2020-10-02,49,Utah,31
16171,2020-05-20,28,Mississippi,0
16172,2020-09-09,06,California,360
16173,2020-07-29,11,District of Columbia,11
16174,2020-08-06,55,Wisconsin,110
16175,2020-08-09,30,Montana,15
16176,2020-08-20,05,Arkansas,67
16177,2020-08-29,49,Utah,18
16178,2020-07-18,26,Michigan,29
16179,2020-10-03,28,Mississippi,72
16180,2020-10-07,17,Illinois,173
16181,2020-09-05,45,South Carolina,52
16182,2020-09-12,55,Wisconsin,84
16183,2020-08-12,13,Georgia,285
16184,2020-08-23,20,Kansas,36
16185,2020-09-14,46,South Dakota,37
16186,2020-09-09,27,Minnesota,39
16187,2020-07-20,24,Maryland,52
16188,2020-08-25,39,Ohio,94
16189,2020-10-02,16,Idaho,30
16190,2020-08-02,28,Mississippi,83
16191,2020-09-21,17,Illinois,123
16192,2020-08-08,12,Florida,556
16193,2020-09-16,02,Alaska,2
16194,2020-07-14,04,Arizona,195
16195,2020-07-18,02,Alaska,2
16196,2020-09-28,72,Puerto Rico,23
16197,2020-05-04,36,New York,0
16198,2020-08-12,46,South Dakota,18
16199,2020-08-05,24,Maryland,60
16200,2020-08-28,78,Virgin Islands,0
16201,2020-09-29,28,Mississippi,51
16202,2020-07-23,55,Wisconsin,43
16203,2020-08-27,49,Utah,22
16204,2020-09-29,22,Louisiana,68
16205,2020-07-07,28,Mississippi,0
16206,2020-10-03,44,Rhode Island,3
16207,2020-10-06,42,Pennsylvania,89
16208,2020-09-25,38,North Dakota,18
16209,2020-07-26,55,Wisconsin,27
16210,2020-07-26,22,Louisiana,253
16211,2020-06-12,26,Michigan,0
16212,2020-09-05,12,Florida,284
16213,2020-09-20,35,New Mexico,10
16214,2020-10-04,25,Massachusetts,44
16215,2020-08-17,01,Alabama,120
16216,2020-07-20,32,Nevada,19
16217,2020-08-12,37,North Carolina,91
16218,2020-08-31,27,Minnesota,38
16219,2020-10-07,51,Virginia,88
16220,2020-07-15,44,Rhode Island,1
16221,2020-07-21,39,Ohio,83
16222,2020-09-03,17,Illinois,120
16223,2020-08-29,16,Idaho,10
16224,2020-08-14,20,Kansas,38
16225,2020-09-25,32,Nevada,43
16226,2020-08-21,30,Montana,14
16227,2020-08-02,04,Arizona,100
16228,2020-07-15,35,New Mexico,19
16229,2020-08-05,56,Wyoming,10
16230,2020-09-08,40,Oklahoma,92
16231,2020-07-22,17,Illinois,89
16232,2020-08-30,05,Arkansas,52
16233,2020-09-11,51,Virginia,66
16234,2020-09-28,11,District of Columbia,13
16235,2020-09-17,37,North Carolina,103
16236,2020-07-26,27,Minnesota,17
16237,2020-06-27,44,Rhode Island,0
16238,2020-09-07,78,Virgin Islands,0
16239,2020-08-02,39,Ohio,68
16240,2020-07-18,53,Washington,30
16241,2020-08-12,56,Wyoming,5
16242,2020-08-30,54,West Virginia,11
16243,2020-09-24,48,Texas,409
16244,2020-07-16,42,Pennsylvania,42
16245,2020-07-20,34,New Jersey,34
16246,2020-09-01,54,West Virginia,16
16247,2020-08-03,13,Georgia,210
16248,2020-09-18,42,Pennsylvania,52
16249,2020-06-17,36,New York,0
16250,2020-08-26,29,Missouri,97
16251,2020-09-28,29,Missouri,158
16252,2020-09-25,55,Wisconsin,138
16253,2020-07-16,21,Kentucky,38
16254,2020-08-13,13,Georgia,297
16255,2020-08-11,23,Maine,1
16256,2020-08-15,22,Louisiana,115
16257,2020-09-07,06,California,395
16258,2020-09-03,22,Louisiana,83
16259,2020-08-13,50,Vermont,2
16260,2020-09-06,33,New Hampshire,1
16261,2020-07-16,09,Connecticut,6
16262,2020-07-15,02,Alaska,1
16263,2020-07-21,16,Idaho,23
16264,2020-08-19,38,North Dakota,11
16265,2020-08-29,44,Rhode Island,4
16266,2020-09-13,47,Tennessee,90
16267,2020-09-02,31,Nebraska,8
16268,2020-08-08,29,Missouri,60
16269,2020-08-04,51,Virginia,59
16270,2020-07-24,53,Washington,27
16271,2020-09-29,16,Idaho,18
16272,2020-07-25,28,Mississippi,93
16273,2020-09-04,24,Maryland,46
16274,2020-09-15,15,Hawaii,18
16275,2020-08-29,54,West Virginia,13
16276,2020-09-15,50,Vermont,3
16277,2020-09-14,02,Alaska,4
16278,2020-09-26,21,Kentucky,108
16279,2020-06-06,36,New York,0
16280,2020-10-04,17,Illinois,119
16281,2020-07-15,21,Kentucky,46
16282,2020-08-01,40,Oklahoma,46
16283,2020-09-27,19,Iowa,64
16284,2020-09-19,01,Alabama,93
16285,2020-08-18,30,Montana,20
16286,2020-09-10,78,Virgin Islands,1
16287,2020-07-07,23,Maine,0
16288,2020-07-19,34,New Jersey,22
16289,2020-08-12,41,Oregon,12
16290,2020-09-22,15,Hawaii,15
16291,2020-08-25,55,Wisconsin,69
16292,2020-08-04,17,Illinois,107
16293,2020-08-16,72,Puerto Rico,18
16294,2020-08-25,04,Arizona,83
16295,2020-09-24,05,Arkansas,65
16296,2020-04-10,36,New York,0
16297,2020-07-15,18,Indiana,35
16298,2020-08-08,41,Oregon,15
16299,2020-09-25,42,Pennsylvania,60
16300,2020-08-18,16,Idaho,19
16301,2020-08-06,22,Louisiana,165
16302,2020-08-22,48,Texas,494
16303,2020-09-27,31,Nebraska,22
16304,2020-08-09,49,Utah,9
16305,2020-07-30,30,Montana,13
16306,2020-09-01,10,Delaware,10
16307,2020-09-10,02,Alaska,0
16308,2020-09-20,41,Oregon,13
16309,2020-07-14,39,Ohio,55
16310,2020-07-20,01,Alabama,177
16311,2020-08-30,36,New York,62
16312,2020-09-30,17,Illinois,137
16313,2020-07-24,21,Kentucky,33
16314,2020-10-02,01,Alabama,120
16315,2020-08-14,37,North Carolina,65
16316,2020-08-21,27,Minnesota,36
16317,2020-09-06,56,Wyoming,8
16318,2020-09-13,20,Kansas,30
16319,2020-07-23,39,Ohio,138
16320,2020-08-28,18,Indiana,112
16321,2020-08-26,25,Massachusetts,17
16322,2020-07-18,41,Oregon,10
16323,2020-09-16,35,New Mexico,11
16324,2020-09-25,27,Minnesota,52
16325,2020-08-09,33,New Hampshire,2
16326,2020-10-03,10,Delaware,7
16327,2020-09-28,23,Maine,1
16328,2020-07-18,13,Georgia,178
16329,2020-08-22,26,Michigan,50
16330,2020-10-05,21,Kentucky,621
16331,2020-09-22,38,North Dakota,13
16332,2020-09-09,40,Oklahoma,74
16333,2020-09-17,35,New Mexico,16
16334,2020-06-15,28,Mississippi,0
16335,2020-09-23,22,Louisiana,81
16336,2020-08-13,27,Minnesota,36
16337,2020-07-24,15,Hawaii,5
16338,2020-08-19,47,Tennessee,139
16339,2020-08-31,44,Rhode Island,5
16340,2020-08-11,42,Pennsylvania,73
16341,2020-09-26,49,Utah,27
16342,2020-09-28,55,Wisconsin,131
16343,2020-08-18,49,Utah,21
16344,2020-08-27,44,Rhode Island,0
16345,2020-09-20,53,Washington,29
16346,2020-07-25,13,Georgia,263
16347,2020-09-12,30,Montana,9
16348,2020-10-01,39,Ohio,101
16349,2020-10-05,38,North Dakota,32
16350,2020-08-03,23,Maine,4
16351,2020-09-10,56,Wyoming,6
16352,2020-08-24,19,Iowa,49
16353,2020-09-16,47,Tennessee,118
16354,2020-08-15,50,Vermont,2
16355,2020-09-18,26,Michigan,37
16356,2020-08-26,45,South Carolina,89
16357,2020-07-22,47,Tennessee,162
16358,2020-08-20,34,New Jersey,24
16359,2020-08-06,04,Arizona,97
16360,2020-08-19,15,Hawaii,28
16361,2020-07-13,36,New York,0
16362,2020-08-31,10,Delaware,8
16363,2020-10-01,50,Vermont,0
16364,2020-09-23,27,Minnesota,65
16365,2020-07-17,24,Maryland,47
16366,2020-09-27,36,New York,227
16367,2020-08-06,21,Kentucky,195
16368,2020-08-14,50,Vermont,1
16369,2020-09-19,28,Mississippi,45
16370,2020-09-29,49,Utah,34
16371,2020-09-15,30,Montana,23
16372,2020-09-22,72,Puerto Rico,31
16373,2020-07-17,01,Alabama,157
16374,2020-09-22,56,Wyoming,7
16375,2020-09-08,28,Mississippi,74
16376,2020-07-21,49,Utah,17
16377,2020-08-20,53,Washington,21
16378,2020-10-04,51,Virginia,61
16379,2020-08-01,34,New Jersey,36
16380,2020-10-05,55,Wisconsin,210
16381,2020-07-27,48,Texas,1043
16382,2020-09-17,02,Alaska,10
16383,2020-06-16,36,New York,0
16384,2020-08-13,42,Pennsylvania,64
16385,2020-07-24,29,Missouri,128
16386,2020-08-21,32,Nevada,65
16387,2020-08-20,36,New York,69
16388,2020-09-02,01,Alabama,125
16389,2020-07-19,30,Montana,6
16390,2020-09-08,23,Maine,0
16391,2020-09-23,49,Utah,35
16392,2020-09-04,13,Georgia,249
16393,2020-09-03,11,District of Columbia,12
16394,2020-08-25,33,New Hampshire,30
